Z1,EW1,NS1,Z2,EW2,NS2,Z3,EW3,NS3,Z4,EW4,NS4,Z5,EW5,NS5,Timestamp,nearest10hz,X,inletNumber,P,T,CH4,H2O,C2H6,R,C1C2,raw_CH4,raw_H2O,raw_C2H6,raw_R,raw_C1C2,batteryCharge,powerInput,current,SOC,Latitude,Longitude,Velocity,Bearing,wind_deviceID,windReference,avg_wind_x,avg_wind_y,avg_windSpeed,avg_windAngle,atmosphericPressure,airTemperature,jointime
NAN,NAN,NAN,0.38,-4.54,-0.62,0.95,-6.98,-2.22,0.78,-7.94,-2.01,-0.4,-8.49,-2.12,2021-02-04 12:32:49.299,1612467169.3,4233,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.59462918300375,-105.14027446159577,0.0019391587325866598,0.6494553515373601,35,250,3.271868868773286,-8.437853643288218,9.050000000000002,-1.2008853071795864,8350,276.35,1612467169.3
NAN,NAN,NAN,0.44,-4.58,-0.77,0.07,-8.26,-2.21,-0.01,-7.84,-2.35,0.66,-7.95,-2.31,2021-02-04 12:32:49.400,1612467169.4,4234,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.59462918578153,-105.14027446715131,0.00469077149900845,4.71238898038469,35,250,3.5590564223608308,-8.429449411583898,9.149999999999999,-1.1712853071795861,8350,276.35,1612467169.5
NAN,NAN,NAN,0.62,-6.94,-1.61,-0.02,-6.35,-1.5,-0.23,-8.71,-2.52,-0.48,-7.35,-0.88,2021-02-04 12:32:49.500,1612467169.5,4235,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.59462918300375,-105.14027447270688,0.0077566120055041704,5.6337379519612805,35,250,3.5590564223608308,-8.429449411583898,9.149999999999999,-1.1712853071795861,8350,276.35,1612467169.5
NAN,NAN,NAN,-0.56,-7.23,-0.59,-0.11,-6.76,-2.95,0.52,-7.4,-1.22,-0.96,-7.85,-1.77,2021-02-04 12:32:49.599,1612467169.6,4236,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.59462919689265,-105.14027447826244,0.005817443544657828,0.6494446898302642,35,250,3.623374561304121,-8.456426951644184,9.2,-1.165985307179586,8350,276.35,1612467169.6
NAN,NAN,NAN,-0.52,-7.63,-1.24,-0.68,-7.91,-1.14,0.12,-7.51,-0.8,-0.49,-7.62,-1.59,2021-02-04 12:32:49.700,1612467169.7,4237,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.59462919133709,-105.14027446437358,0.0038782998062938533,2.492145298331469,35,250,3.6666975180153667,-8.557536404326887,9.31,-1.165985307179586,8350,276.35,1612467169.7
NAN,NAN,NAN,-0.21,-7.16,-1.55,-0.55,-7.54,-1.4,0.49,-7.61,-1.53,-0.68,-7.1,-1.53,2021-02-04 12:32:49.799,1612467169.8,4238,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.59462919133709,-105.14027447270688,0.005863453874100743,4.71238898038469,35,250,3.66018808026398,-8.668974750055135,9.41,-1.1712853071795861,8350,276.35,1612467169.8
NAN,NAN,NAN,0.15,-5.92,-1.27,-0.04,-7.4,-0.3,0.56,-8.03,-1.47,-0.47,-7.26,-1.27,2021-02-04 12:32:49.900,1612467169.9,4239,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.59462919133709,-105.14027447826244,0.002944763621660387,5.398306503195391,35,250,3.714848850517965,-8.754427338084733,9.51,-1.169485307179585,8350,276.35,1612467169.9
NAN,NAN,NAN,-0.18,-6.63,-0.89,-0.36,-4.24,-4.01,-0.95,-7.27,-1.04,-0.17,-7.25,-2.13,2021-02-04 12:32:50.000,1612467170,4240,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.594629194691855,-105.14027447810464,0.0029447671320955277,5.398306503195391,35,250,3.4659153652979455,-8.802217372945957,9.46,-1.195685307179586,8350,276.35,1612467170.1
NAN,NAN,NAN,-1.38,-5.98,-1.81,-0.55,-4.55,-2.32,0.48,-7.71,-1.65,-0.93,-8.49,-3.07,2021-02-04 12:32:50.099,1612467170.1,4241,0,239.987,17.4499,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,-0.875714,-942.88,-17.8093,-0.32655500000000004,-1,12309,14797,218,90,40.594629194691855,-105.1402744836602,0.0028081924320175282,4.130079697396175,35,250,3.4659153652979455,-8.802217372945957,9.46,-1.195685307179586,8350,276.35,1612467170.1
NAN,NAN,NAN,-0.97,-3.49,-3.54,-0.53,-5.03,0.31,1.2,-6.95,-1.18,0,-8.14,-1.65,2021-02-04 12:32:50.200,1612467170.2,4242,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462919191407,-105.1402744836602,0.0019391405919583528,5.63374484532867,35,250,3.3405231894783216,-8.797102069463419,9.409999999999998,-1.207885307179586,8350,276.35,1612467170.2
NAN,NAN,NAN,-0.94,-3.81,-2.28,-1.02,-3.48,-2.6,0.31,-4.64,-2.42,-0.27,-7.96,-1.59,2021-02-04 12:32:50.299,1612467170.3,4243,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462919746964,-105.14027448643795,0.001939155104367736,0.6494487338960611,35,250,3.2231110257729005,-8.67029730260394,9.25,-1.2148853071795866,8350,276.35,1612467170.3
NAN,NAN,NAN,-1.91,-3.26,-1.22,-0.93,-2.65,-1.74,-2.82,-4.35,-3.01,-0.88,-7.68,-1.32,2021-02-04 12:32:50.400,1612467170.4,4244,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.594629194691855,-105.14027448088241,0.0011726763761813713,1.5707963267948966,35,250,3.1678383884947157,-8.477458342237915,9.05,-1.2131853071795862,8360,276.25,1612467170.4
NAN,NAN,NAN,1.73,-0.97,-3.32,0.63,-3.52,-1.2,-2.52,-3.03,-5.27,-1.65,-7.19,-1.42,2021-02-04 12:32:50.500,1612467170.5,4245,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462919746964,-105.1402744836602,0.004938470587929805,4.394329310421188,35,250,3.191443909373741,-8.361649704054894,8.950000000000003,-1.2061853071795865,8360,276.25,1612467170.5
NAN,NAN,NAN,1.42,-2.75,-1.89,0.2,-0.65,-3.38,-1.25,-3.66,-0.83,-2.52,-2.45,-2,2021-02-04 12:32:50.599,1612467170.6,4246,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462919191407,-105.14027449199352,0.0038421245147585406,5.1260439079562,35,250,3.209953923673088,-8.236613127244459,8.84,-1.199185307179586,8360,276.25,1612467170.6
NAN,NAN,NAN,-0.1,-2.48,-2.48,-3.51,-4.08,-1.87,-0.33,-0.68,-2.02,-1.04,-5.69,-2.65,2021-02-04 12:32:50.700,1612467170.7,4247,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462920024742,-105.14027449199352,0.002345394748273674,1.5707963267948966,35,250,3.1990988576263577,-8.294447932149176,8.89,-1.2026853071795849,8360,276.25,1612467170.7
NAN,NAN,NAN,-0.56,-4.02,-0.96,-0.62,-5.51,-1.01,-0.1,-4.53,-0.13,-1.97,-6.43,-1.96,2021-02-04 12:32:50.799,1612467170.8,4248,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462919191407,-105.14027448643795,0,0,35,250,2.9957821489246497,-8.370029230306452,8.89,-1.2270853071795866,8360,276.25,1612467170.8
NAN,NAN,NAN,0.11,-4.66,-1.58,-1.2,-5.2,-1.41,-0.33,-5.5,-0.59,-1.35,-5.73,-1.53,2021-02-04 12:32:50.900,1612467170.9,4249,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462920024742,-105.14027449199352,0.005671006762612807,5.700956447291743,35,250,2.855511162565314,-8.587697945343962,9.05,-1.2497853071795861,8360,276.25,1612467170.9
NAN,NAN,NAN,0.68,-4.5,-0.32,-0.58,-4.39,-0.2,-1.19,-5.5,-0.64,-0.51,-5.95,-2.34,2021-02-04 12:32:51.000,1612467171,4250,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462920043361,-105.14027449382459,0.0016351272805148855,3.6340098197554633,35,250,2.689242108161416,-8.745883425000104,9.15,-1.2724853071795865,8360,276.25,1612467171.1
NAN,NAN,NAN,0.25,-2.91,-1.64,-0.59,-5.33,-1.14,-0.42,-5.27,-0.05,-0.59,-5.51,-3.09,2021-02-04 12:32:51.099,1612467171.1,4251,0,239.986,17.4535,-0.8751610000000001,-961.4060000000001,-18.4085,-0.373611,-1,-0.8843270000000001,-963.195,-17.7045,-0.262133,-1,12303,14773,218,90,40.59462919765583,-105.14027449382459,0.003303878262712646,2.778735878298145,35,250,2.689242108161416,-8.745883425000104,9.15,-1.2724853071795865,8360,276.25,1612467171.1
NAN,NAN,NAN,-0.43,-1.69,-1.51,-1.36,-4.09,0.17,-0.46,-5.02,-1.38,-1.06,-5.4,-0.84,2021-02-04 12:32:51.200,1612467171.2,4252,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.594629194878046,-105.1402744910468,0.0038783029523589245,5.633737952006799,35,250,2.780691066803079,-8.612215579686888,9.05,-1.2584853071795863,8360,276.25,1612467171.2
NAN,NAN,NAN,-0.2,-2.67,-1.69,-1.15,-4.1,0.31,1.12,-7.36,-2.34,2.18,-5.31,-3.44,2021-02-04 12:32:51.299,1612467171.3,4253,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.59462920321139,-105.14027449938015,0,0,35,250,2.9292493181817134,-8.509964655151744,9,-1.2392853071795866,8360,276.25,1612467171.3
NAN,NAN,NAN,-0.19,-2.8,-0.52,0.03,-3.85,-0.04,1.66,-5.83,-1.44,0.8,-6.8,-4,2021-02-04 12:32:51.400,1612467171.4,4254,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.594629194878046,-105.1402744910468,0.0038783029523589245,2.4921452983769865,35,250,3.1700487546740277,-8.305593951848937,8.89,-1.2061853071795865,8360,276.25,1612467171.4
NAN,NAN,NAN,0.21,-3.28,0.78,-0.4,-3.75,-0.01,1.33,-4.18,-2.95,-0.61,-5.22,-1.49,2021-02-04 12:32:51.500,1612467171.5,4255,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.59462919765583,-105.14027449382459,0.002808195779560131,5.294698263412649,35,250,3.3576647745182777,-8.069305252743828,8.74,-1.1764853071795864,8360,276.25,1612467171.5
NAN,NAN,NAN,-0.78,-3.09,-0.17,0.18,-3.9,0.2,0,-3.64,-2.07,0.73,-8.24,-4.69,2021-02-04 12:32:51.599,1612467171.6,4256,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.59462919765583,-105.14027449660236,0.0033038703106097254,3.504446579279166,35,250,3.410743347793129,-7.883839788801198,8.59,-1.1624853071795862,8360,276.25,1612467171.6
NAN,NAN,NAN,-0.66,-1.48,0.82,1.47,-6.46,-0.52,0.08,-4.03,-0.36,0.16,-7.75,-3.53,2021-02-04 12:32:51.700,1612467171.7,4257,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.59462919210027,-105.14027449660236,0.0019391478481227912,2.4921483314248394,35,250,3.3665085723432577,-7.564722072379087,8.28,-1.1520853071795865,8360,276.25,1612467171.7
NAN,NAN,NAN,-0.56,-0.94,0.58,1.15,-5.2,-0.45,0.21,-9.1,-2.84,1.14,-8.14,-4.4,2021-02-04 12:32:51.799,1612467171.8,4258,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.594629194878046,-105.14027449382459,0.0019391447019479887,0.6494465280310062,35,250,3.1783296423613328,-7.417757119540062,8.07,-1.165985307179586,8360,276.25,1612467171.8
NAN,NAN,NAN,-0.34,-1,1.18,0,-3.78,1.45,0.78,-6.98,-4.19,0.57,-7.44,-3.65,2021-02-04 12:32:51.900,1612467171.9,4259,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.594629194878046,-105.14027449382459,0.0021817192428104345,2.551867062828085,35,250,2.851242490058422,-7.549524240830376,8.070000000000002,-1.2096853071795863,8360,276.25,1612467171.9
NAN,NAN,NAN,-0.46,-1.17,0.71,-1.13,-4.12,1.67,2.09,-5.96,-3.04,1.22,-6.83,-2.59,2021-02-04 12:32:52.000,1612467172,4260,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.594629191616725,-105.14027449095056,2.718880463520396e-4,2.991610202778555,35,250,2.3223885261915056,-8.155790061877148,8.48,-1.2933853071795849,8360,276.25,1612467172.1
NAN,NAN,NAN,-0.7,-0.76,0.9,-1.77,-2.35,-0.27,0.66,-6.42,-2.6,1.21,-8.7,-4.21,2021-02-04 12:32:52.099,1612467172.1,4261,0,240.014,17.4584,-0.877001,-964.2230000000001,-19.0734,-0.4004,-1,-0.879832,-966.168,-17.7374,-0.26724899999999996,-1,12301,14746,215,90,40.59462919439451,-105.14027449372836,0.0015443757159673238,0,35,250,2.3223885261915056,-8.155790061877148,8.48,-1.2933853071795849,8360,276.25,1612467172.1
NAN,NAN,NAN,-0.79,-0.92,0.46,-1.38,-2,-1.93,-2.29,-6.66,-0.76,0.37,-7.86,-2.2,2021-02-04 12:32:52.200,1612467172.2,4262,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.59462919439451,-105.14027449095056,0.002345394748186664,1.5707963267948966,35,250,2.1132518546691537,-8.48067017391535,8.740000000000002,-1.3265853071795866,8360,276.25,1612467172.2
NAN,NAN,NAN,-0.5,-0.5,0.09,-0.64,-5.34,-2.39,-0.27,-5.3,-3.49,0.13,-8.07,-3.91,2021-02-04 12:32:52.299,1612467172.3,4263,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.59462919439451,-105.14027448817278,0.0033038782627502422,3.5044496188865266,35,250,2.3509195085129844,-8.147611764467738,8.480000000000002,-1.289885307179586,8360,276.25,1612467172.3
NAN,NAN,NAN,-0.5,-0.92,0.34,0.42,-4.7,-1.94,1.35,-7.53,-2.76,-0.18,-7.76,-3.22,2021-02-04 12:32:52.400,1612467172.4,4264,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.594629188838944,-105.14027449372836,0.0028081974426880504,4.130081275153082,35,250,2.645197854125521,-7.729930679671697,8.17,-1.241085307179586,8360,276.25,1612467172.4
NAN,NAN,NAN,-0.12,-1.15,-0.43,-1.73,-5.13,-0.71,-0.29,-6.93,-3.69,-0.5,-8.68,-3.55,2021-02-04 12:32:52.500,1612467172.5,4265,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.594629191616725,-105.14027449372836,0.003303882201283803,0.36285696526916045,35,250,3.1711648761161615,-7.366417944190186,8.02,-1.1642853071795864,8360,276.25,1612467172.5
NAN,NAN,NAN,0.79,-1.22,-0.3,-1.4,-5.31,-1.77,0.26,-6.9,-1.31,-1.13,-8.36,-3.23,2021-02-04 12:32:52.599,1612467172.6,4266,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.59462919439451,-105.14027449095056,0.003842140995339719,1.9844487257629273,35,250,3.6093037012524505,-7.2737422824929245,8.120000000000001,-1.1101853071795873,8360,276.25,1612467172.6
NAN,NAN,NAN,2.22,-2.58,1.01,-0.21,-5.48,-1.37,1.06,-7.12,-2.1,0.73,-8.04,-2.46,2021-02-04 12:32:52.700,1612467172.7,4267,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.594629188838944,-105.140274485395,0.0011726943743993285,1.5707963267948966,35,250,3.9890152543918465,-7.1986566316382365,8.23,-1.0647853071795865,8360,276.25,1612467172.7
NAN,NAN,NAN,0.19,-2.91,-0.44,0.79,-6.28,-0.32,-0.5,-8.04,-2.9,0.6,-7.72,-2.27,2021-02-04 12:32:52.799,1612467172.8,4268,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.59462919439451,-105.14027448817278,0.0011726943744967693,4.71238898038469,35,250,4.10153790447395,-7.13514448474335,8.23,-1.049085307179585,8360,276.25,1612467172.8
NAN,NAN,NAN,0.28,-4.71,-1.07,-1.27,-5.17,-0.21,1.01,-6.27,-2.58,-0.06,-8.12,-3.68,2021-02-04 12:32:52.900,1612467172.9,4269,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.594629188838944,-105.14027448817278,0.005068531201724718,3.4044754139131386,35,250,4.046820217946122,-7.0973337334257085,8.17,-1.0525853071795865,8360,276.25,1612467172.9
NAN,NAN,NAN,-0.13,-3.04,-0.1,0.59,-5.1,-3.38,1.22,-6.94,-1.83,0.58,-7.41,-2.17,2021-02-04 12:32:53.000,1612467173,4270,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.594629185591224,-105.1402744912927,0.0043742398899255484,6.250158555658809,35,250,3.509629981824558,-6.920989625095399,7.760000000000001,-1.1014853071795863,8360,276.25,1612467173.1
NAN,NAN,NAN,-0.42,-2.91,-1.63,0.42,-6.08,-0.87,0.84,-7.74,-1.37,-0.59,-8.39,-1.27,2021-02-04 12:32:53.099,1612467173.1,4271,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.59462919670234,-105.14027448851492,0.0011726943745537322,1.5707963267948966,35,250,3.509629981824558,-6.920989625095399,7.760000000000001,-1.1014853071795863,8360,276.25,1612467173.1
NAN,NAN,NAN,-1.24,-4.65,-2.03,-0.08,-5.11,-0.48,1.59,-9.2,-2.28,0.46,-7.73,-5.55,2021-02-04 12:32:53.200,1612467173.2,4272,0,239.989,17.4635,-0.871915,-938.6289999999999,-18.6651,-0.39920500000000003,-1,-0.877222,-953.368,-18.1301,-0.273696,-1,12305,14767,218,90,40.594629185591224,-105.14027448851492,0.005192947822578309,3.61020648043016,35,250,3.1968417184249245,-6.79560909906816,7.509999999999999,-1.1310853071795866,8360,276.25,1612467173.2
NAN,NAN,NAN,-0.81,-4.46,-1.57,-1.08,-5.35,-1.13,0.71,-8.03,-2.92,0.16,-8.17,-3.91,2021-02-04 12:32:53.299,1612467173.3,4273,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.594629188369005,-105.1402744940705,0.0030887514319346476,0,35,250,2.785248239731981,-6.693645661601001,7.25,-1.1764853071795864,8360,276.25,1612467173.3
NAN,NAN,NAN,0.03,-5.49,-0.67,-1.02,-6.16,-0.69,0.52,-8.82,-2.21,-0.82,-7.63,-2.4,2021-02-04 12:32:53.400,1612467173.4,4274,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.59462919114679,-105.14027448851492,0.0033038745695434866,0.3628573452222896,35,250,2.649291084515953,-6.694867941154947,7.2,-1.1939853071795865,8360,276.25,1612467173.4
NAN,NAN,NAN,0.53,-5.69,-0.28,-0.08,-6.04,-0.02,-0.53,-7.85,-1.75,-0.06,-8.25,-3.5,2021-02-04 12:32:53.500,1612467173.5,4275,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.59462919392456,-105.1402744912927,0.0011726957724182566,4.71238898038469,35,250,2.3233072691166026,-6.867659232465597,7.249999999999999,-1.244585307179585,8360,276.25,1612467173.5
NAN,NAN,NAN,-0.91,-5.18,-1.11,0.14,-6.36,-1.22,-0.2,-6.38,-4.56,-0.19,-7.29,-2.52,2021-02-04 12:32:53.599,1612467173.6,4276,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.59462919114679,-105.1402744912927,0.0038782998063568164,3.7910405603366897,35,250,2.194305728285772,-6.962400618379571,7.299999999999999,-1.265485307179586,8360,276.25,1612467173.6
NAN,NAN,NAN,0.36,-5.21,-1.69,0.74,-5.86,-1.41,-0.98,-6.66,-2.22,-0.6,-7.21,-2.51,2021-02-04 12:32:53.700,1612467173.7,4277,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.594629188369005,-105.14027449684826,0.002345388748912582,1.5707963267948966,35,250,2.070451124221099,-6.948073987963253,7.25,-1.281185307179585,8360,276.25,1612467173.7
NAN,NAN,NAN,0.54,-5.38,-0.99,-0.08,-6.23,-1.31,-0.26,-4.75,-2.46,-0.75,-7.41,-2.37,2021-02-04 12:32:53.799,1612467173.8,4278,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.59462919114679,-105.14027448573714,0.004938470399720437,1.8888553165125017,35,250,1.984139212859023,-6.70248398610509,6.989999999999999,-1.282985307179586,8360,276.25,1612467173.8
NAN,NAN,NAN,-0.86,-6.92,-0.97,0.95,-7.25,-1.3,0.79,-4.6,-2.82,-0.46,-8.05,-2.84,2021-02-04 12:32:53.900,1612467173.9,4279,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.594629185591224,-105.14027448573714,0.004141604622884978,3.3968390417404244,35,250,2.1088890147657864,-6.454199185290162,6.79,-1.2549853071795865,8360,276.25,1612467173.9
NAN,NAN,NAN,0.36,-6.98,-2.16,0.26,-5.8,-0.43,0.42,-4.95,-0.97,0.29,-8.16,-3.62,2021-02-04 12:32:54.000,1612467174,4280,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.594629183938864,-105.14027448821408,0.0024010801273683007,4.319771244760829,35,250,2.6885645118744703,-6.398063837247109,6.94,-1.1729853071795866,8360,276.25,1612467174.1
NAN,NAN,NAN,-0.54,-6.66,-2.42,-1.17,-6.29,-2.69,-0.25,-3.47,0.48,-1.14,-9.25,-4.59,2021-02-04 12:32:54.099,1612467174.1,4281,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.594629183938864,-105.14027449099186,0.0015443757159673238,3.141592653589793,35,250,2.6885645118744703,-6.398063837247109,6.94,-1.1729853071795866,8360,276.25,1612467174.1
NAN,NAN,NAN,0,-6.78,-1.18,0.85,-6.27,-0.84,-1.03,-4.38,-1.4,-0.95,-9.47,-2.01,2021-02-04 12:32:54.200,1612467174.2,4282,0,240.024,17.4679,-0.872876,-967.788,-18.3007,-0.38595300000000005,-1,-0.879132,-969.5219999999999,-18.1647,-0.314298,-1,12309,14780,217,90,40.59462918116108,-105.14027448821408,0.0011726943745827133,1.5707963267948966,35,250,3.009264827411442,-6.485894325264973,7.15,-1.1363853071795866,8360,276.25,1612467174.2
NAN,NAN,NAN,-0.71,-5.79,-0.75,0.18,-8.06,-2.43,-2.61,-7.53,-2.87,-1.55,-7.8,-1.82,2021-02-04 12:32:54.299,1612467174.3,4283,0,240.01,17.4727,-0.88274,-965.65,-18.4811,-0.217838,-1,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,12300,14758,215,90,40.594629183938864,-105.14027448821408,0.0015443757159673238,3.141592653589793,35,250,3.29006605372133,-6.57251590809414,7.349999999999999,-1.1066853071795866,8360,276.25,1612467174.3
NAN,NAN,NAN,0.17,-6.47,-3,-1.08,-6.6,-0.82,-0.49,-9.24,-0.53,-0.36,-10.7,-3.11,2021-02-04 12:32:54.400,1612467174.4,4284,0,240.01,17.4727,-0.88274,-965.65,-18.4811,-0.217838,-1,-0.8736649999999999,-951.951,-18.4908,-0.305701,-1,12300,14758,215,90,40.5946291783833,-105.14027448821408,0.0019391478482682837,2.492147779860718,35,250,3.559627727094641,-6.6128020115907775,7.51,-1.0769853071795865,8360,276.25,1612467174.4
